	shop_id	shop_name	shop_group_name	lng	lat	comment_num	good_rate	avg_price	taste_score	env_score	ser_score	weighted_hits	favor_list	verse_taxi_distance	route	public_duration	category_name	category_id
72	83390234	申海湾	申海湾	121.561240	31.206163	157	91.7	80	8.9	8.8	8.7	6253.2	脆皮鸡,水果色拉,十三香小龙虾,清炒河虾仁,红烧肉	-14058.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->龙阳路站(地铁2号线)	1小时7分	本帮江浙菜	101
73	6063634	金盛源	金盛源	121.472099	31.255645	216	86.6	204	8.9	8.8	8.7	7175.9	雪花牛仔粒,白切鸡,椒盐牛蛙,自制熏鱼,宫爆明虾球	-20530.0	杨高北路站(1口)->曲阜路站(地铁12号线)->中兴路站(地铁8号线)	1小时5分	本帮江浙菜	101
74	3260524	珍后饭馆	珍后饭馆	121.492247	31.235749	395	87.3	59	8.9	7.5	8.8	14850.3	咸蛋黄鸡翅,腐乳空心菜,酒香草头,蒜泥白切肉,咸蛋黄排条	-17409.0	杨高北路站(1口)->天潼路站(地铁12号线)->豫园站(地铁10号线)	1小时3分	本帮江浙菜	101
75	73396723	伯爵餐厅	伯爵餐厅	121.619912	31.290016	224	93.3	85	8.9	9.0	9.0	3428.4	元宝虾,狮子头,四喜烤麸,八宝辣酱,油爆虾	-996.0	-	-	本帮江浙菜	101
76	23541559	筵禧楼(水清路店)	筵禧楼	121.387427	31.122347	601	90.0	89	8.9	8.7	8.5	8490.1	南瓜饼包鳝丝,糖醋汁云南小瓜,元宝虾,椒盐香酥蹄,秘制酱蒸原生态大鱼头	-45743.0	杨高北路站(1口)->陕西南路站(地铁12号线)->莘庄站(地铁1号线)	1小时59分	本帮江浙菜	101
77	57248525	茸梅路右拐餐厅	茸梅路右拐餐厅	121.253178	31.034117	199	84.4	98	8.9	8.5	9.0	3717.4	啤酒虾,蒜蓉小龙虾,十三香中虾,鸭头,砂锅野鸭	-64696.0	杨高北路站(1口)->嘉善路站(地铁12号线)->松江新城站(地铁9号线)	2小时19分	本帮江浙菜	101
78	69019652	夕食	夕食	121.463496	31.228079	63	90.5	473	8.9	8.9	8.7	4068.4	妈妈锅贴,红鲟米糕,迷你版佛跳墙,松仁香菇,花胶煲农家老母鸡汤	-20441.0	杨高北路站(1口)->陕西南路站(地铁12号线)	1小时9分	本帮江浙菜	101
79	26206532	拉完海小馆(正宗温岭海鲜)	拉完海小馆(正宗温岭海鲜)	121.396280	31.240840	290	85.2	301	8.9	8.7	8.7	23254.7	黄鱼捞饭,红烧东海野生红虾,私厨青蟹,海胆豆腐,玉石雪花牛肉	-30215.0	杨高北路站(1口)->汉中路站(地铁12号线)->大渡河路站(地铁13号线)	1小时24分	本帮江浙菜	101
80	66212594	阿虎龙虾(中兴路店)	阿虎龙虾	121.469527	31.258622	208	91.8	157	8.9	7.9	8.6	5193.3	十三香龙虾,锅贴,螺丝,蒜味龙虾,正宗的土鸡土鹅	-20107.0	杨高北路站(1口)->大连路站(地铁12号线)->上海火车站(地铁4号线)	1小时4分	本帮江浙菜	101
81	5486714	樟艾居	樟艾居	121.051720	31.101501	92	97.8	640	8.9	9.0	9.0	6923.5	石锅辽参,野生桂鱼,红烧肉,酱鸭,油爆虾	-66629.0	杨高北路站(1口)->嘉善路站(地铁12号线)->洞泾站(地铁9号线)->朱枫公路沪青平公路站(松朱专线)	3小时16分	本帮江浙菜	101
82	3509464	新金星饭店	新金星饭店	121.623154	31.539226	1477	91.3	83	8.9	8.2	8.8	12039.1	崇明红烧羊肉,农家土鸡煲,金瓜丝,清蒸长江芦鱼,面拖蟹	-55824.0	杨高北路站(1口)->巨峰路站(地铁12号线)->五洲大道站(地铁6号线)->大通路堡镇中路(下客站、17:00以后停靠)站(申崇六线b线)->招呼站(南堡二线)	2小时37分	本帮江浙菜	101
83	22726100	舒颐农庄	舒颐农庄	121.016922	30.893975	145	97.2	376	8.9	8.8	8.9	2447.1	红烧带皮羊肉,土鸡,农家大灶菜饭,野生河虾,熏拉丝	-93770.0	杨高北路站(1口)->陕西南路站(地铁12号线)->锦江乐园站(地铁1号线)->朱枫公路新泾路(下客站)站(枫梅线)	3小时17分	本帮江浙菜	101
84	92459852	井亭大院	井亭大院	121.060958	31.118509	50	94.0	61	8.9	8.7	9.1	503.3	土鸡蛋,响油鳝丝,白斩鸡,清蒸白水鱼,蚌肉豆腐煲	-68548.0	杨高北路站(1口)->嘉善路站(地铁12号线)->洞泾站(地铁9号线)->朱家角(下客站)站(松朱专线)	3小时	本帮江浙菜	101
85	77004673	桂满陇-桃花山庄·陌上(八佰伴店)	桂满陇-桃花山庄·陌上	121.523827	31.233732	2446	92.4	83	8.8	9.1	8.9	72607.2	吮指鸡爪,东坡肉,公主素蟹粉,青石板糖醋里脊,红糖麻糍	-14211.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->商城路站(地铁9号线)	1小时1分	本帮江浙菜	101
86	93420350	胖哥俩肉蟹煲(虹口龙之梦店)	胖哥俩肉蟹煲	121.485317	31.276517	104	86.5	64	8.8	8.8	8.7	17661.9	肉蟹煲,鸡爪煲,皮蛋豆腐,明虾堡,醋椒小木耳	-17060.0	杨高北路站->曲阜路站(地铁12号线)->虹口足球场站(地铁8号线)	57分	本帮江浙菜	101
87	21294388	春在	春在	121.506500	31.239024	2060	84.9	160	8.8	8.4	8.2	96789.7	蟹粉豆腐,鳝糊,宁波醉蛏子,核桃冰糕,红烧肉	-15821.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->陆家嘴站(地铁2号线)	1小时16分	本帮江浙菜	101
88	66251542	Hi煲(五角场店)	Hi煲	121.521375	31.308350	632	88.8	84	8.8	8.8	9.1	36109.3	精品肉蟹煲,特色美蛙煲,皮蛋豆腐,乌梅汁,排骨煲	-12220.0	杨高北路站(1口)->宁国路站(地铁12号线)->五角场(淞沪路)站(538路)	1小时8分	本帮江浙菜	101
89	3703684	慧公馆MAISON DE L'HUI(巨鹿路店)	慧公馆MAISON DE L'HUI	121.471101	31.229576	2866	88.0	405	8.8	9.2	9.0	146460.5	特色本帮熏鱼,招牌黄鱼面,杏仁豆腐,百年老卤香滑鹅肝,杏仁白玉	-20314.0	杨高北路站(1口)->南京西路站(地铁12号线)	1小时10分	本帮江浙菜	101
90	77009703	人和馆(徐汇滨江店)	人和馆	121.463776	31.191020	510	90.4	116	8.8	9.0	8.6	27740.6	本帮熏鱼,老上海酱爆猪肝,话梅虾,金牌红烧肉,老上海陈皮鸡	-23402.0	杨高北路站(1口)->龙华中路站(地铁12号线)	1小时10分	本帮江浙菜	101
91	21678721	爱玲EILEEN(环球金融中心店)	爱玲EILEEN	121.514263	31.240165	450	87.8	313	8.8	9.0	9.0	74634.1	红酒鹅肝果,龙虾汤面疙瘩,陈皮油爆虾,一品富贵鸡,红烧肉糍饭糕	-15663.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->东昌路站(地铁2号线)	1小时4分	本帮江浙菜	101
92	77457970	乐忻皇朝(上海中心大厦店)	乐忻皇朝	121.512273	31.239103	1580	95.4	104	8.8	9.0	8.9	23078.9	八色小笼包,重庆红油抄手,原味小笼包,心太软,京酱rou肉丝	-15246.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->陆家嘴站(地铁2号线)	1小时7分	本帮江浙菜	101
93	8008401	逸谷会餐厅(静安嘉里中心店)	逸谷会餐厅	121.456086	31.230261	2936	81.7	230	8.8	8.7	8.1	167233.3	极品鱼头汤,芝士虾肉煎藕饼,姆妈糖醋肉排,十三香萝卜牛腩,梅菜扣肉寿司	-21227.0	杨高北路站(1口)->南京西路站(地铁12号线)->静安寺站(地铁2号线)	1小时10分	本帮江浙菜	101
94	92053609	老灶味道	老灶味道	121.477440	31.212204	125	85.6	112	8.8	8.5	8.5	14122.1	豌豆桂花鱼,酱油河虾,梅菜狮子头,脆皮年糕,白斩鸡	-21107.0	杨高北路站(1口)->嘉善路站(地铁12号线)->打浦桥站(地铁9号线)	1小时11分	本帮江浙菜	101
95	69729962	老吉士上海菜(浦东丁香店)	老吉士上海菜	121.564270	31.232908	755	88.7	178	8.8	8.5	8.6	16538.0	吉士红烧肉,辣子鸡明虾,鸦片鱼头,蟹膏拌饭,老上海熏鱼	-9948.0	金高路巨峰路站->杨高中路芳甸路站(181路)	55分	本帮江浙菜	101
96	92752742	忆家一宴	忆家一宴	121.478137	31.300395	80	92.5	102	8.8	8.5	8.9	10304.8	红烧肉,本帮鳝丝,糟拼盘,脆皮鸭,牛仔粒	-16562.0	杨高北路站(1口)->大连路站(地铁12号线)->凉城新村站(853路)	1小时24分	本帮江浙菜	101
97	8876721	雍颐庭	雍颐庭	121.513814	31.249213	741	87.9	698	8.8	9.1	9.0	64014.5	熏鲳鱼,山核桃小牛肉,雪菜黄鱼馄饨,桂柳干丝,太湖河虾仁	-15352.0	杨高北路站(1口)->巨峰路站(地铁12号线)->世纪大道站(地铁6号线)->陆家嘴站(地铁2号线)	1小时15分	本帮江浙菜	101
98	58193451	解忧食堂	解忧食堂	121.455411	31.222528	59	100.0	300	8.8	8.6	8.7	9861.1	失恋红烧肉,芋艿香肠饭,黄磊的酱鸭,山楂桂鱼,酸汤鱼	-22066.0	杨高北路站(1口)->陕西南路站(地铁12号线)->常熟路站(地铁1号线)	1小时14分	本帮江浙菜	101
99	73398116	锦园上海菜(进贤路店)	锦园上海菜	121.466668	31.227958	293	84.0	76	8.8	8.1	8.5	13024.0	响油鳝丝,田螺塞肉,酒香草头,油爆虾,酱爆猪肝	-20086.0	杨高北路站(1口)->南京西路站(地铁12号线)	1小时7分	本帮江浙菜	101
100	27478785	爱莲说	爱莲说	121.389692	31.114864	461	88.5	77	8.8	8.6	8.8	14494.2	蒜香骨,土豆火腿色拉,果酒,孜然羊排,羊肉煲	-46286.0	杨高北路站(1口)->陕西南路站(地铁12号线)->莘庄站(地铁1号线)	1小时44分	本帮江浙菜	101
101	2367274	西郊5号 Maggie 5	西郊5号 Maggie 5	121.383728	31.210782	1074	69.4	718	8.8	9.2	9.0	98206.0	海参捞饭,中华炖式牛排,五香熏鱼,极品5号牛排,娃娃菜	-32787.0	杨高北路站(1口)->南京西路站(地铁12号线)->威宁路站(地铁2号线)->仙霞路青溪路站(54路)	1小时41分	本帮江浙菜	101
102	59139608	晶会轩(星空广场店)	晶会轩	121.399185	31.206404	1003	93.0	195	8.8	8.9	8.5	15410.2	文火焖小牛肉,招牌石锅豆腐,香煎带鱼,老上海红烧肉,广东大豆苗	-30146.0	杨高北路站(1口)->天潼路站(地铁12号线)->水城路站(地铁10号线)	1小时18分	本帮江浙菜	101
103	66225096	海逸餐厅	海逸餐厅	121.637026	31.189829	408	90.7	84	8.8	8.9	8.4	7899.6	酸汤肥牛,手撕包菜,炸鲜奶,水晶虾仁,酒香鲥鱼	-16039.0	金高路源华路站->金杨路金桥路站(815路)->张江路华夏中路站(新川专线)	1小时20分	本帮江浙菜	101
104	66246935	顺风新弘府	顺风新弘府	121.537640	31.260292	109	89.9	392	8.8	8.6	8.2	7179.4	干煎带鱼,醋浸花生海蜇,清蒸大白鲳,烤乳鸽,葱油拌面	-15423.0	杨高北路站(1口)->江浦公园站(地铁12号线)	58分	本帮江浙菜	101
105	13873901	沪碟精菜坊(新源路店)	沪碟精菜坊	121.166743	31.295564	932	86.8	114	8.8	8.7	8.2	25645.3	石锅芋艿,粤式牛肉粒,招牌水晶鸡,招牌琵琶鸭,老坛红烧肉	-52387.0	杨高北路站(1口)->大连路站(地铁12号线)->曹杨路站(地铁4号线)->安亭站(地铁11号线)	1小时54分	本帮江浙菜	101
106	2781505	梦雅	梦雅	121.422276	31.010352	1274	90.4	95	8.8	8.5	8.7	31712.1	茶叶虾,特色五香熏鱼,酱爆鳝丝,秘制螃蟹,草头酱汁肉	-55873.0	杨高北路站(1口)->陕西南路站(地铁12号线)->莘庄站(地铁1号线)->金平路站(地铁5号线)	2小时15分	本帮江浙菜	101
107	3464923	水云阁柴火饭·菜	水云阁柴火饭·菜	121.060281	31.119226	1966	91.3	67	8.8	8.5	8.9	33525.7	清蒸白水鱼,野生盐水虾,红烧河鳗,银鱼跑蛋,蚌肉豆腐煲	-68547.0	杨高北路站(1口)->嘉善路站(地铁12号线)->洞泾站(地铁9号线)->朱家角(下客站)站(松朱专线)	3小时23分	本帮江浙菜	101
108	92762595	九厢	九厢	121.426148	31.199952	31	96.8	588	8.8	8.8	8.9	3398.7	海葡萄,鹅肝,醉蟹,家烧鲳鱼	-27977.0	杨高北路站(1口)->天潼路站(地铁12号线)->虹桥路站(地铁10号线)	1小时28分	本帮江浙菜	101
109	65631392	小家居	小家居	121.412186	31.191549	1350	89.3	91	8.8	8.9	8.6	8828.3	椒盐水潺,红糖麻糍,三鲜麦虾,蛤蜊炖蛋,墨鱼大烤	-29008.0	杨高北路站(1口)->天潼路站(地铁12号线)->宋园路站(地铁10号线)	1小时38分	本帮江浙菜	101
110	2575588	北士大酒店中餐厅	北士大酒店中餐厅	121.477030	31.246698	408	82.6	183	8.8	7.0	7.5	17853.4	清蒸小龙虾,红烧鳊鱼,螺蛳,酱油河虾,咸蛋黄锅巴	-21189.0	杨高北路站(1口)->曲阜路站(地铁12号线)	56分	本帮江浙菜	101
111	91906221	红人馆	红人馆	121.397971	31.241429	118	94.1	74	8.8	9.1	9.1	986.0	白斩鸡,熏鱼,剁椒鱼头,卤水拼盘	-29832.0	杨高北路站(1口)->汉中路站(地铁12号线)->大渡河路站(地铁13号线)	1小时21分	本帮江浙菜	101
112	5260902	状元楼饭店	状元楼饭店	120.924480	31.042801	287	87.8	60	8.8	7.3	8.4	4220.9	油爆河虾,清蒸白丝鱼,响油鳝丝,菜尖塔饼,土鸡汤	-81460.0	杨高北路站(1口)->汉中路站(地铁12号线)->黄陂南路站(地铁1号线)->金泽汽车站(沪商高速专线)	3小时2分	本帮江浙菜	101
113	2023588	三阳湾食府	三阳湾食府	121.062745	31.115422	844	94.1	73	8.8	8.6	8.8	6866.5	清蒸白丝鱼,银鱼跑蛋,炒螺蛳,蚌肉豆腐煲,草鸡汤	-67889.0	杨高北路站(1口)->嘉善路站(地铁12号线)->洞泾站(地铁9号线)->朱家角(下客站)站(松朱专线)	3小时15分	本帮江浙菜	101
114	63058818	桂满陇-十里风荷(合生汇店)	桂满陇-十里风荷	121.524384	31.305532	10228	92.1	85	8.7	9.0	8.6	109211.4	吮指鸡爪,东坡肉,石锅沃豆腐,南乳花蛤,红糖糍粑	-11672.0	杨高北路站(1口)->宁国路站(地铁12号线)->五角场(翔殷路)站(842路)	1小时8分	本帮江浙菜	101
115	53015086	圆苑(上海广场店)	圆苑	121.484396	31.230850	2217	85.4	178	8.7	8.8	8.4	80428.2	圆苑红烧肉,脆皮小乳鸭,红枣糯米,金牌煮干丝,清炒野生河虾仁	-18358.0	杨高北路站(1口)->曲阜路站(地铁12号线)->大世界站(地铁8号线)	1小时4分	本帮江浙菜	101
116	27333622	桂满陇—西湖船宴(近铁广场店)	桂满陇—西湖船宴	121.388896	31.238643	12425	91.4	87	8.7	9.1	8.7	122110.9	允指鸡爪,东坡肉,西湖醋鱼,南乳花蛤,石锅沃豆腐	-30018.0	杨高北路站(1口)->汉中路站(地铁12号线)->真北路站(地铁13号线)	1小时16分	本帮江浙菜	101
117	22179722	食庐(虹桥南丰城店)	食庐	121.414255	31.213130	2804	87.1	183	8.7	9.0	8.8	97626.5	板栗菜包狮子头,牛油果龙虾色拉,招牌烟熏黄鱼,淮扬软兜,橙香火焰鸭	-28361.0	杨高北路站(1口)->南京西路站(地铁12号线)->娄山关路站(地铁2号线)	1小时26分	本帮江浙菜	101
118	74609371	胖哥俩肉蟹煲(五角场店)	胖哥俩肉蟹煲	121.519756	31.307599	1174	87.6	83	8.7	8.8	8.6	24915.7	招牌肉蟹煲,鸡爪子,招牌牛蛙煲,年糕,川味口水鸡	-12132.0	金高路巨峰路站->五角场(翔殷路)站(406路)	1小时7分	本帮江浙菜	101
119	12286682	顺风港湾(环球港店)	顺风港湾	121.419165	31.239513	5357	86.6	152	8.7	8.6	8.3	203181.3	浆爆榴莲,脆皮烤乳鸽,顺风黄鱼煨面,顺风虾饺皇,顺风红烧肉	-25450.0	杨高北路站(1口)->大连路站(地铁12号线)->金沙江路站(地铁4号线)	1小时7分	本帮江浙菜	101
120	65790862	蘇小柳点心专门店(康桥店)	蘇小柳点心专门店	121.570902	31.154861	3456	93.4	51	8.7	8.9	7.9	27384.2	小笼包,海鲜泡饭,香辣锅贴,招牌鲜虾小馄饨,白斩鸡	-26292.0	杨高北路站(1口)->巨峰路站(地铁12号线)->世纪大道站(地铁6号线)->龙阳路站(地铁2号线)->罗山路站(地铁16号线)->御桥站(地铁11号线)->康桥路沪南路站(988路)	1小时37分	本帮江浙菜	101
121	6427885	金时代顺风大酒店(汇银广场店)	金时代顺风大酒店	121.443466	31.203626	3729	86.6	121	8.7	8.3	7.8	160060.1	招牌乳鸽,澳带鲜虾饺,本帮熏鱼,招牌红烧肉,顺风黄鱼煨面	-26806.0	杨高北路站(1口)->嘉善路站(地铁12号线)->徐家汇站(地铁9号线)	1小时13分	本帮江浙菜	101
122	43624451	香旮旯(三林店)	香旮旯	121.513871	31.141383	974	86.0	95	8.7	8.3	7.9	23692.2	本帮酱鸭,椰丝卷,咖喱蟹,冰草,冬阴功海鲜汇	-31697.0	杨高北路站(1口)->曲阜路站(地铁12号线)->东方体育中心站(地铁8号线)->三林站(地铁11号线)	1小时40分	本帮江浙菜	101
123	13784206	顺风港湾(天钥桥路店)	顺风港湾	121.448543	31.195109	1740	87.6	164	8.7	8.6	8.4	98676.5	爆酱榴莲包,顺风乳鸽,黄鱼馄饨,热熏鱼,顺丰红烧肉	-25159.0	杨高北路站(1口)->大连路站(地铁12号线)->上海体育场站(地铁4号线)	1小时20分	本帮江浙菜	101
124	22038150	妈妈家	妈妈家	121.477441	31.212204	2726	87.1	86	8.7	7.4	7.9	46069.3	椒盐排骨油煎馄饨,脆皮小黄鱼,葱油捞鸡,传统德大罗宋汤,特色砂锅焗猪肝	-21107.0	杨高北路站(1口)->嘉善路站(地铁12号线)->打浦桥站(地铁9号线)	1小时11分	本帮江浙菜	101
125	500191	丰收日(商城路店)	丰收日	121.524046	31.235923	117	83.8	136	8.7	8.7	8.2	78669.1	海瓜子,海鲜,水晶虾仁,白斩鸡,龙头烤	-13699.0	杨高北路站(1口)->大连路站(地铁12号线)->世纪大道站(地铁4号线)->商城路站(地铁9号线)	57分	本帮江浙菜	101
126	17637124	绣丽餐厅(天之骄子生活新天地店)	绣丽餐厅	121.634896	31.218475	2057	82.9	66	8.7	8.7	8.0	207816.1	手撕包菜,酸汤肥牛,葱烤牛仔骨,本帮熏鱼,双味虾	-10466.0	金高路源华路站->唐陆路龙东大道站(浦东17路)->盛夏路金秋路站(浦东1路)	1小时46分	本帮江浙菜	101
127	1920481	上海人家精作坊(外高桥店)	上海人家精作坊	121.583554	31.344336	2412	87.1	205	8.7	9.0	8.4	92537.6	大乌参烧肉,麦香小牛排,黑椒牛仔骨,荠菜黄鱼春卷,咖喱蟹	-8261.0	金高路巨峰路站->张杨北路海牙路站(181路)	52分	本帮江浙菜	101
128	16983892	瑞福园(瑞金二路店)	瑞福园	121.472161	31.218775	1141	84.3	155	8.7	7.8	7.7	51724.2	黄鱼汤小馄饨,田螺塞肉,大黄鱼棒打小馄饨,油爆虾,瑞福园土豆色拉	-22351.0	杨高北路站(1口)->陕西南路站(地铁12号线)	1小时18分	本帮江浙菜	101
129	79210350	乡村大院	乡村大院	121.279917	31.408851	363	89.3	89	8.7	8.9	7.8	8199.3	粉丝煲,烤鸭,烤全羊,飞饼,麻球	-45462.0	杨高北路站(1口)->大连路站(地铁12号线)->曹杨路站(地铁4号线)->嘉定北站(地铁11号线)->胜竹东路澄浏公路站(嘉定17路)	2小时13分	本帮江浙菜	101
130	92517451	宝御酒店蓝萌亲子餐厅	宝御酒店蓝萌亲子餐厅	121.447091	31.223248	72	87.5	143	8.7	9.1	9.1	9522.2	鲜果深海明虾球,原鲍汁捞泰香米,金华火腿酥,原味牛肉粒	-22196.0	杨高北路站(1口)->南京西路站(地铁12号线)->静安寺站(地铁2号线)	1小时22分	本帮江浙菜	101
131	69231724	夏1999精致本帮料理	夏1999精致本帮料理	121.449128	31.253245	290	86.9	127	8.7	8.8	8.3	8515.7	响油鳝糊,金玉满堂,松茸马兰头,糖醋小排,酒香草头	-22954.0	杨高北路站(1口)->汉中路站(地铁12号线)->江宁路站(地铁13号线)	1小时9分	本帮江浙菜	101
132	5580354	顺风港湾(泰兴路店)	顺风港湾	121.466120	31.235329	1746	86.4	187	8.7	8.5	8.2	76579.5	本帮熏鱼,炸臭豆腐,顺风黄鱼煨面,顺风红烧肉,顺风一斤狮子头	-23549.0	杨高北路站(1口)->南京西路站(地铁12号线)	1小时1分	本帮江浙菜	101
133	24741119	金锚传菜(田尚坊商业中心店)	金锚传菜	121.425091	31.186772	840	81.0	125	8.7	8.3	7.8	22566.0	金牌花雕鸡,特色熏鱼,苔条小黄鱼,蟹粉豆腐,外婆红烧肉	-29231.0	杨高北路站(1口)->嘉善路站(地铁12号线)->桂林路站(地铁9号线)	1小时30分	本帮江浙菜	101
134	3441649	扬州小吃(家常菜)	扬州小吃(家常菜)	121.485779	31.218931	158	82.3	67	8.7	6.0	7.6	13845.3	椒盐鸡翅,炒螺蛳,赛蟹粉,炒花蛤,酱爆牛蛙	-20374.0	杨高北路站(1口)->天潼路站(地铁12号线)->新天地站(地铁10号线)	1小时12分	本帮江浙菜	101
135	19415701	金米箩大酒店(乍浦路店)	金米箩大酒店	121.494574	31.256752	848	87.3	209	8.7	9.0	8.5	26475.3	菠萝色拉,老虎菜,有馅酒酿圆子,黑椒牛菲粒,鲍鱼炒年糕	-18335.0	杨高北路站(1口)->天潼路站(地铁12号线)->四川北路站(地铁10号线)	1小时2分	本帮江浙菜	101
136	21752365	餥餐厅(非常食材)	餥餐厅(非常食材)	121.454287	31.223525	312	88.1	113	8.7	8.3	8.9	13477.8	阳春面,贺兰山紫蘑菇夹饼,上海本帮熏鱼,香伴云南云丝,白灼小龙虾	-21890.0	杨高北路站(1口)->陕西南路站(地铁12号线)->常熟路站(地铁1号线)	1小时18分	本帮江浙菜	101
137	92477865	米鱼记古法粥铺	米鱼记古法粥铺	121.381646	31.177649	32	93.8	57	8.7	8.7	8.3	3518.8	小笼包,白蟹对虾砂锅粥,招牌米鱼砂锅粥,酸辣脱骨凤爪,砂锅焗鱼头	-38382.0	杨高北路站(1口)->天潼路站(地铁12号线)->龙柏新村站(地铁10号线)	1小时34分	本帮江浙菜	101
138	5366233	井亭饭店	井亭饭店	121.060968	31.118523	2336	88.5	75	8.7	8.6	8.6	46194.3	农家白斩鸡,农家土鸡蛋,清蒸白水鱼,炒螺丝,野生河鳗	-68547.0	杨高北路站(1口)->嘉善路站(地铁12号线)->洞泾站(地铁9号线)->朱家角(下客站)站(松朱专线)	3小时22分	本帮江浙菜	101
139	18504562	楓橋壹號	楓橋壹號	121.180558	31.301923	358	86.0	96	8.7	8.8	8.5	10711.2	现划鳝丝,熟醉湖膏蟹,稻香扎肉,黑米煨辽参,蒜香骨	-53628.0	杨高北路站(1口)->大连路站(地铁12号线)->曹杨路站(地铁4号线)->昌吉东路站(地铁11号线)->昌吉路米泉路站(嘉定108路)	2小时8分	本帮江浙菜	101
140	21271500	苏浙汇(虹桥机场T2店)	苏浙汇	121.333919	31.201874	343	83.7	116	8.7	8.8	7.8	16557.3	黑胡椒炒芦笋,牛肉粒,杂粮沙律拼糖醋小排,葱油拌面,鲥鱼料蒸白水鱼	-40304.0	杨高北路站(1口)->天潼路站(地铁12号线)->虹桥火车站(地铁10号线)	2小时25分	本帮江浙菜	101
141	66632471	沪碟精菜坊(吴中路店)	沪碟精菜坊	121.393424	31.183082	193	90.2	111	8.7	8.5	8.5	5701.3	黑胡椒牛仔骨炒年糕,招牌琵琶鸭,石锅芋头,海鲜面疙瘩,红豆沙小圆子	-36477.0	杨高北路站(1口)->嘉善路站(地铁12号线)->合川路站(地铁9号线)->万源路吴中路站(虹桥镇2路区间)	1小时41分	本帮江浙菜	101
142	73407658	A梦Eamonn's(凉城店)	A梦Eamonn's	121.476822	31.293894	90	88.9	46	8.7	8.5	8.9	4083.8	蟹柳蛋羹海鲜饭,梦精品肥牛毛血旺,梦小炒皇,梦水煮鱼,干锅土家手撕包菜	-16617.0	杨高北路站(1口)->大连路站(地铁12号线)->宝山路站(地铁4号线)->大柏树站(地铁3号线)	1小时26分	本帮江浙菜	101
143	76741991	七宇鱼庄味之多	七宇鱼庄味之多	121.448797	31.178520	274	90.5	73	8.7	8.5	8.6	3026.5	酸菜鱼,白斩鸡,泼辣少妇鱼,馋嘴蛙,椒盐藕饼	-26042.0	杨高北路站(1口)->龙漕路站(地铁12号线)	1小时17分	本帮江浙菜	101
144	2704948	圆味农家菜	圆味农家菜	121.022892	30.893896	1280	90.0	56	8.7	7.6	9.0	10427.1	马兰头炒香干,白斩鸡,枫泾丁蹄,清蒸白水鱼,熏拉丝	-93407.0	杨高北路站(1口)->陕西南路站(地铁12号线)->锦江乐园站(地铁1号线)->枫泾牌楼(下客站)站(枫梅线)	3小时19分	本帮江浙菜	101
